9, 0, 0.226493194699, 0
53, 0, 0.0909284800291, 0
38, 0, 0.990687787533, 0
23, 0, 0.720451712608, 0
51, 0, 0.301976233721, 0
36, 0, 0.650112569332, 0
21, 0, 0.842320621014, 0
6, 0, 0.742013156414, 0
49, 0, 0.416734606028, 0
34, 0, 0.0595777593553, 0
19, 0, 0.78864055872, 0
4, 0, 0.891896188259, 0
63, 0, 0.838361799717, 0
32, 0, 0.678247749805, 0
17, 0, 0.369352698326, 0
2, 0, 0.299029141665, 0
61, 0, 0.0687831640244, 0
46, 0, 0.377226233482, 0
31, 0, 0.996782779694, 0
59, 0, 0.628185808659, 0
44, 0, 0.553356468678, 0
29, 0, 0.18098859489, 0
14, 0, 0.472113519907, 0
57, 0, 0.520757496357, 0
42, 0, 0.97226190567, 0
27, 0, 0.886629343033, 0
12, 0, 0.854059159756, 0
40, 0, 0.666965126991, 0
25, 0, 0.316184818745, 0
10, 0, 0.142037793994, 0
54, 0, 0.67223829031, 0
39, 0, 0.823628306389, 0
8, 0, 0.63158851862, 0
52, 0, 0.590883493423, 0
37, 0, 0.816045939922, 0
22, 0, 0.813893258572, 0
7, 0, 0.959869503975, 0
50, 0, 0.862988829613, 0
35, 0, 0.994191527367, 0
20, 0, 0.675821602345, 0
5, 0, 0.158112540841, 0
48, 0, 0.464213788509, 0
33, 0, 0.300049006939, 0
18, 0, 0.718525409698, 0
3, 0, 0.63846206665, 0
62, 0, 0.869100093842, 0
47, 0, 0.93096858263, 0
16, 0, 0.444881081581, 0
1, 0, 0.956975460052, 0
60, 0, 0.307177454233, 0
45, 0, 0.835933446884, 0
30, 0, 0.924622237682, 0
15, 0, 0.91103041172, 0
58, 0, 0.0733721628785, 0
43, 0, 0.319799214602, 0
28, 0, 0.253899604082, 0
13, 0, 0.642421841621, 0
56, 0, 0.0300650466233, 0
41, 0, 0.411502867937, 0
26, 0, 0.209845423698, 0
11, 0, 0.96540915966, 0
55, 0, 0.102929636836, 0
24, 0, 0.569863915443, 0
28, 1, 0.466311901808, 0
19, 1, 0.446500778198, 0
56, 1, 0.124889738858, 0
63, 1, 0.543802797794, 0
26, 1, 0.82739764452, 0
17, 1, 0.152849256992, 0
61, 1, 0.0455568060279, 0
24, 1, 0.00946652051061, 0
31, 1, 0.011953368783, 0
59, 1, 0.145226433873, 0
38, 1, 0.943331122398, 0
29, 1, 0.122256189585, 0
57, 1, 0.42583411932, 0
36, 1, 0.984524071217, 0
27, 1, 0.702726840973, 0
6, 1, 0.212103575468, 0
34, 1, 0.988827526569, 0
25, 1, 0.762008905411, 0
4, 1, 0.973833143711, 0
32, 1, 0.498606681824, 0
39, 1, 0.0332983918488, 0
2, 1, 0.821837484837, 0
46, 1, 0.503118574619, 0
37, 1, 0.929044723511, 0
0, 1, 0.459643363953, 0
7, 1, 0.623102247715, 0
44, 1, 0.996701598167, 0
35, 1, 0.01488516666, 0
14, 1, 0.921625852585, 0
5, 1, 0.714922070503, 0
42, 1, 0.884694635868, 0
33, 1, 0.53312766552, 0
12, 1, 0.235536634922, 0
3, 1, 0.971716880798, 0
40, 1, 0.360241800547, 0
47, 1, 0.27519479394, 0
10, 1, 0.316684514284, 0
54, 1, 0.95513343811, 0
45, 1, 0.131606400013, 0
8, 1, 0.342680484056, 0
15, 1, 0.214895069599, 0
52, 1, 0.496912181377, 0
43, 1, 0.380723327398, 0
22, 1, 0.0134608140215, 0
13, 1, 0.880397498608, 0
50, 1, 0.0909691229463, 0
41, 1, 0.666134476662, 0
20, 1, 0.929885923862, 0
11, 1, 0.544811308384, 0
48, 1, 0.316823899746, 0
55, 1, 0.806737601757, 0
18, 1, 0.0353367626667, 0
9, 1, 0.299042403698, 0
62, 1, 0.100404918194, 0
53, 1, 0.351670235395, 0
16, 1, 0.675104320049, 0
23, 1, 0.0274199582636, 0
60, 1, 0.295757561922, 0
51, 1, 0.937052845955, 0
30, 1, 0.00178848090582, 0
21, 1, 0.44911763072, 0
58, 1, 0.465805709362, 0
49, 1, 0.436648190022, 0
3, 2, 0.317114859819, 0
47, 2, 0.522086441517, 0
16, 2, 0.617037773132, 0
29, 2, 0.703547298908, 0
60, 2, 0.28294479847, 0
14, 2, 0.0763958916068, 0
57, 2, 0.158440604806, 0
42, 2, 0.528790593147, 0
15, 2, 0.40222504735, 0
43, 2, 0.290239572525, 0
28, 2, 0.410808503628, 0
25, 2, 0.298066020012, 0
56, 2, 0.242216452956, 0
10, 2, 0.761445581913, 0
54, 2, 0.0252668615431, 0
11, 2, 0.423004835844, 0
55, 2, 0.144740000367, 0
24, 2, 0.812122762203, 0
37, 2, 0.858951807022, 0
22, 2, 0.283558130264, 0
50, 2, 0.0762896537781, 0
23, 2, 0.210499837995, 0
51, 2, 0.333280473948, 0
5, 2, 0.846559762955, 0
36, 2, 0.134178698063, 0
33, 2, 0.255685597658, 0
18, 2, 0.757068991661, 0
62, 2, 0.692666172981, 0
19, 2, 0.0270147360861, 0
4, 2, 0.359828919172, 0
63, 2, 0.825963199139, 0
1, 2, 0.333134829998, 0
32, 2, 0.275337547064, 0
45, 2, 0.485838264227, 0
30, 2, 0.0320616997778, 0
58, 2, 0.891601026058, 0
31, 2, 0.661402344704, 0
0, 2, 0.394739121199, 0
59, 2, 0.595180094242, 0
13, 2, 0.666900515556, 0
44, 2, 0.419780015945, 0
41, 2, 0.225745767355, 0
26, 2, 0.267345815897, 0
27, 2, 0.592022955418, 0
12, 2, 0.62423992157, 0
9, 2, 0.753306031227, 0
40, 2, 0.808647990227, 0
53, 2, 0.344069838524, 0
38, 2, 0.871236085892, 0
39, 2, 0.525695264339, 0
8, 2, 0.180218592286, 0
21, 2, 0.355280607939, 0
52, 2, 0.88039958477, 0
6, 2, 0.262939244509, 0
49, 2, 0.524743556976, 0
34, 2, 0.849565148354, 0
7, 2, 0.425862699747, 0
35, 2, 0.179045826197, 0
20, 2, 0.159383609891, 0
17, 2, 0.725126206875, 0
48, 2, 0.41753706336, 0
61, 2, 0.688899815083, 0
46, 2, 0.450083911419, 0
43, 3, 0.307040542364, 0
34, 3, 0.352006077766, 0
25, 3, 0.271948724985, 0
20, 3, 0.334500879049, 0
11, 3, 0.572770059109, 0
48, 3, 0.204713910818, 0
2, 3, 0.237664550543, 0
55, 3, 0.307942271233, 0
46, 3, 0.118245646358, 0
37, 3, 0.834443449974, 0
16, 3, 0.698686778545, 0
23, 3, 0.672069728374, 0
60, 3, 0.725936770439, 0
14, 3, 0.723757147789, 0
51, 3, 0.355971157551, 0
5, 3, 0.300795227289, 0
42, 3, 0.57619124651, 0
33, 3, 0.157755196095, 0
28, 3, 0.435449182987, 0
19, 3, 0.710929393768, 0
56, 3, 0.599570691586, 0
10, 3, 0.578651726246, 0
63, 3, 0.115719415247, 0
1, 3, 0.940290749073, 0
54, 3, 0.212197706103, 0
45, 3, 0.266856908798, 0
24, 3, 0.746626734734, 0
31, 3, 0.425704479218, 0
22, 3, 0.464626640081, 0
59, 3, 0.771868228912, 0
13, 3, 0.997830629349, 0
50, 3, 0.0325687378645, 0
41, 3, 0.0644514039159, 0
36, 3, 0.293139725924, 0
27, 3, 0.0932460203767, 0
18, 3, 0.962439775467, 0
9, 3, 0.0282498318702, 0
62, 3, 0.453307121992, 0
53, 3, 0.348320573568, 0
4, 3, 0.463623255491, 0
32, 3, 0.583621919155, 0
39, 3, 0.313760876656, 0
30, 3, 0.700079500675, 0
21, 3, 0.645519554615, 0
58, 3, 0.751558303833, 0
49, 3, 0.2450504601, 0
0, 3, 0.442160516977, 0
7, 3, 0.0690125450492, 0
44, 3, 0.367756426334, 0
35, 3, 0.151927933097, 0
26, 3, 0.250890225172, 0
17, 3, 0.634198069572, 0
61, 3, 0.746020138264, 0
12, 3, 0.489909112453, 0
40, 3, 0.881055831909, 0
47, 3, 0.235401526093, 0
38, 3, 0.805095851421, 0
29, 3, 0.0215913876891, 0
57, 3, 0.122246734798, 0
8, 3, 0.0258156415075, 0
15, 3, 0.564425885677, 0
52, 3, 0.17292419076, 0
6, 3, 0.758238196373, 0
40, 4, 0.587795674801, 0
7, 4, 0.0959764197469, 0
25, 4, 0.191558375955, 0
50, 4, 0.058200918138, 0
20, 4, 0.8725233078, 0
54, 4, 0.993330955505, 0
5, 4, 0.463204175234, 0
8, 4, 0.41596737504, 0
18, 4, 0.213158085942, 0
22, 4, 0.29740151763, 0
47, 4, 0.534676730633, 0
35, 4, 0.87791210413, 0
60, 4, 0.870899617672, 0
45, 4, 0.950060486794, 0
48, 4, 0.860765695572, 0
15, 4, 0.543859362602, 0
33, 4, 0.676126122475, 0
58, 4, 0.980949103832, 0
3, 4, 0.723947107792, 0
28, 4, 0.621163070202, 0
62, 4, 0.365323901176, 0
13, 4, 0.685785472393, 0
16, 4, 0.28045758605, 0
1, 4, 0.720076680183, 0
26, 4, 0.272659569979, 0
30, 4, 0.718563914299, 0
55, 4, 0.95043361187, 0
43, 4, 0.918845713139, 0
53, 4, 0.553909778595, 0
56, 4, 0.356407850981, 0
23, 4, 0.544771194458, 0
41, 4, 0.238332524896, 0
11, 4, 0.16470195353, 0
36, 4, 0.103399567306, 0
21, 4, 0.97588634491, 0
24, 4, 0.805555045605, 0
9, 4, 0.065134100616, 0
34, 4, 0.147939175367, 0
38, 4, 0.194738969207, 0
63, 4, 0.402720600367, 0
51, 4, 0.173756912351, 0
2, 4, 0.522494256496, 0
61, 4, 0.628620028496, 0
6, 4, 0.79546880722, 0
31, 4, 0.143587917089, 0
49, 4, 0.494558960199, 0
19, 4, 0.988777279854, 0
44, 4, 0.746576726437, 0
29, 4, 0.451379954815, 0
32, 4, 0.76663595438, 0
17, 4, 0.906686842442, 0
42, 4, 0.661643624306, 0
12, 4, 0.314594715834, 0
46, 4, 0.806592166424, 0
0, 4, 0.986618161201, 0
59, 4, 0.0416051968932, 0
10, 4, 0.0782860592008, 0
14, 4, 0.26919528842, 0
39, 4, 0.0709027945995, 0
57, 4, 0.326262682676, 0
27, 4, 0.891688466072, 0
52, 4, 0.469360411167, 0
37, 4, 0.635989487171, 0
47, 5, 0.820857107639, 0
0, 5, 0.356829226017, 0
10, 5, 0.934992909431, 0
35, 5, 0.0519172213972, 0
45, 5, 0.742335796356, 0
14, 5, 0.837130725384, 0
15, 5, 0.176837280393, 0
33, 5, 0.104947835207, 0
52, 5, 0.453321844339, 0
3, 5, 0.0499056689441, 0
40, 5, 0.685398161411, 0
13, 5, 0.348673135042, 0
50, 5, 0.843493103981, 0
1, 5, 0.5127363801, 0
20, 5, 0.87130689621, 0
54, 5, 0.56511336565, 0
55, 5, 0.81976556778, 0
8, 5, 0.366353958845, 0
18, 5, 0.295432388783, 0
43, 5, 0.844336688519, 0
53, 5, 0.631556749344, 0
